frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
134,4514.8,,,,,,,,,,15,120,430,,,,,,,13,264,440,,,,,,,15,1019,676,,,,,,
135,4546.5,,,,,,,,,,15,120,431,,,,,,,13,264,441,,,,,,,15,1019,675,,,,,,
136,4581.8,,,,,,,,,,15,121,431,,,,,,,13,264,440,,,,,,,15,1019,675,,,,,,
137,4619.6,,,,,,,,,,15,120,430,,,,,,,13,264,440,,,,,,,15,1019,676,,,,,,
138,4646.1,,,,,,,,,,15,121,431,,,,,,,13,264,440,,,,,,,15,1019,676,,,,,,
139,4681.9,,,,,,,,,,15,120,430,,,,,,,13,264,440,,,,,,,15,1019,676,,,,,,
140,4714.0,,,,,,,,,,15,120,430,,,,,,,13,264,440,,,,,,,15,1019,676,,,,,,
141,4746.1,,,,,,,,,,15,120,430,,,,,,,13,265,440,,,,,,,15,1019,676,,,,,,
142,4781.8,,,,,,,,,,14,120,431,,,,,,,13,264,440,,,,,,,15,1020,675,,,,,,
143,4814.1,,,,,,,,,,15,121,431,,,,,,,13,265,439,,,,,,,14,1019,676,,,,,,
144,4846.0,,,,,,,,,,15,120,429,,,,,,,13,265,440,,,,,,,15,1019,676,,,,,,
145,4881.9,,,,,,,,,,15,119,430,,,,,,,13,265,440,,,,,,,15,1019,676,,,,,,
146,4913.8,,,,,,,,,,15,121,430,,,,,,,13,265,440,,,,,,,15,1019,676,,,,,,
147,4946.3,,,,,,,,,,15,120,429,,,,,,,13,264,440,,,,,,,15,1019,676,,,,,,
148,4982.3,,,,,,,,,,15,120,429,,,,,,,13,264,439,,,,,,,15,1019,676,,,,,,
149,5014.0,,,,,,,,,,15,120,429,,,,,,,13,265,440,,,,,,,15,1019,676,,,,,,
150,5048.0,,,,,,,,,,15,120,429,,,,,,,13,265,439,,,,,,,14,1019,675,,,,,,
151,5082.3,,,,,,,,,,15,120,430,,,,,,,13,265,440,,,,,,,15,1019,676,,,,,,
152,5114.2,,,,,,,,,,15,120,430,,,,,,,13,265,440,,,,,,,15,1019,675,,,,,,
153,5146.0,,,,,,,,,,15,120,429,,,,,,,13,265,439,,,,,,,15,1019,676,,,,,,
154,5181.6,,,,,,,,,,14,120,429,,,,,,,13,265,439,,,,,,,15,1020,675,,,,,,
155,5216.7,,,,,,,,,,15,120,429,,,,,,,13,265,439,,,,,,,15,1019,676,,,,,,
156,5246.1,,,,,,,,,,15,120,429,,,,,,,13,265,439,,,,,,,15,1019,676,,,,,,
157,5282.1,,,,,,,,,,15,121,429,,,,,,,13,265,439,,,,,,,14,1020,675,,,,,,
158,5314.0,,,,,,,,,,14,120,429,,,,,,,13,265,439,,,,,,,15,1020,675,,,,,,
159,5346.4,,,,,,,,,,14,120,429,,,,,,,13,265,439,,,,,,,15,1019,676,,,,,,
160,5382.1,,,,,,,,,,15,121,428,,,,,,,13,265,439,,,,,,,15,1019,676,,,,,,
161,5414.3,,,,,,,,,,15,120,428,,,,,,,13,265,439,,,,,,,15,1019,676,,,,,,
162,5445.9,,,,,,,,,,15,120,428,,,,,,,13,265,439,,,,,,,15,1019,676,,,,,,
163,5481.9,,,,,,,,,,15,121,428,,,,,,,13,265,439,,,,,,,15,1019,676,,,,,,
164,5518.9,,,,,,,,,,15,121,427,,,,,,,13,265,438,,,,,,,14,1019,675,,,,,,
165,5549.6,,,,,,,,,,15,121,428,,,,,,,13,265,438,,,,,,,15,1019,676,,,,,,
166,5581.9,,,,,,,,,,15,120,428,,,,,,,13,265,438,,,,,,,14,1019,676,,,,,,
167,5613.9,,,,,,,,,,15,121,428,,,,,,,13,265,438,,,,,,,15,1019,676,,,,,,
168,5646.0,,,,,,,,,,15,121,428,,,,,,,13,266,437,,,,,,,15,1019,676,,,,,,
169,5682.0,,,,,,,,,,14,121,428,,,,,,,13,266,438,,,,,,,15,1019,676,,,,,,
170,5713.8,,,,,,,,,,15,122,427,,,,,,,13,266,437,,,,,,,15,1019,676,,,,,,
171,5745.9,,,,,,,,,,15,122,427,,,,,,,13,266,437,,,,,,,15,1020,675,,,,,,
172,5782.0,,,,,,,,,,15,122,427,,,,,,,13,266,437,,,,,,,15,1019,676,,,,,,
173,5813.9,,,,,,,,,,15,122,425,,,,,,,13,266,436,,,,,,,15,1020,675,,,,,,
174,5846.7,,,,,,,,,,14,122,425,,,,,,,13,266,436,,,,,,,15,1020,675,,,,,,
175,5882.1,,,,,,,,,,14,122,424,,,,,,,13,267,434,,,,,,,15,1020,675,,,,,,
176,5914.5,,,,,,,,,,15,123,424,,,,,,,13,267,434,,,,,,,14,1020,675,,,,,,
177,5947.1,,,,,,,,,,14,123,422,,,,,,,13,267,433,,,,,,,15,1020,675,,,,,,
178,5982.0,,,,,,,,,,14,123,421,,,,,,,13,268,433,,,,,,,14,1020,675,,,,,,
179,6014.0,,,,,,,,,,15,124,421,,,,,,,13,268,433,,,,,,,15,1020,675,,,,,,
180,6046.0,,,,,,,,,,14,123,420,,,,,,,13,268,432,,,,,,,15,1020,675,,,,,,
181,6081.9,,,,,,,,,,15,124,421,,,,,,,13,268,431,,,,,,,15,1020,675,,,,,,
182,6117.6,,,,,,,,,,14,125,420,,,,,,,13,268,431,,,,,,,15,1020,675,,,,,,
183,6146.3,,,,,,,,,,15,125,418,,,,,,,13,269,430,,,,,,,15,1020,675,,,,,,
184,6182.0,,,,,,,,,,14,124,418,,,,,,,13,269,430,,,,,,,15,1020,675,,,,,,
185,6214.3,,,,,,,,,,15,125,417,,,,,,,13,269,429,,,,,,,15,1020,675,,,,,,
186,6245.8,,,,,,,,,,15,125,417,,,,,,,13,269,428,,,,,,,15,1020,675,,,,,,
187,6282.2,,,,,,,,,,15,126,417,,,,,,,13,270,428,,,,,,,14,1020,675,,,,,,
188,6314.0,,,,,,,,,,15,126,416,,,,,,,13,270,427,,,,,,,15,1020,675,,,,,,
189,6349.7,,,,,,,,,,15,126,415,,,,,,,13,270,427,,,,,,,15,1020,675,,,,,,
190,6381.9,,,,,,,,,,15,126,414,,,,,,,13,270,427,,,,,,,15,1020,675,,,,,,
191,6413.8,,,,,,,,,,15,127,414,,,,,,,13,271,426,,,,,,,15,1020,675,,,,,,
192,6448.1,,,,,,,,,,15,127,414,,,,,,,13,271,426,,,,,,,14,1020,676,,,,,,
193,6482.1,,,,,,,,,,15,127,414,,,,,,,13,271,426,,,,,,,15,1020,675,,,,,,
194,6514.2,,,,,,,,,,15,127,413,,,,,,,13,271,425,,,,,,,15,1020,675,,,,,,
195,6546.0,,,,,,,,,,15,127,412,,,,,,,13,271,425,,,,,,,15,1020,675,,,,,,
196,6582.0,,,,,,,,,,15,127,412,,,,,,,13,271,424,,,,,,,15,1020,675,,,,,,
197,6614.0,,,,,,,,,,15,128,412,,,,,,,13,272,424,,,,,,,15,1020,675,,,,,,
198,6646.2,,,,,,,,,,15,128,410,,,,,,,13,272,423,,,,,,,14,1020,675,,,,,,
199,6681.7,,,,,,,,,,15,128,409,,,,,,,13,272,423,,,,,,,14,1020,675,,,,,,
200,6714.3,,,,,,,,,,15,129,408,,,,,,,13,273,422,,,,,,,15,1020,674,,,,,,
201,6746.0,,,,,,,,,,14,129,407,,,,,,,13,273,421,,,,,,,15,1020,675,,,,,,
202,6781.8,,,,,,,,,,15,130,406,,,,,,,13,274,420,,,,,,,14,1020,675,,,,,,
