frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
152,5110.4,,,,,,,,,,15,136,392,,,,,,,12,314,392,,,,,,,14,1063,687,,,,,,
153,5145.9,,,,,,,,,,14,137,392,,,,,,,12,314,392,,,,,,,14,1063,686,,,,,,
154,5178.1,,,,,,,,,,15,137,392,,,,,,,13,314,392,,,,,,,14,1063,687,,,,,,
155,5210.2,,,,,,,,,,14,137,392,,,,,,,12,314,391,,,,,,,14,1063,687,,,,,,
156,5246.1,,,,,,,,,,15,137,391,,,,,,,12,314,391,,,,,,,14,1063,688,,,,,,
157,5278.1,,,,,,,,,,15,137,391,,,,,,,12,314,390,,,,,,,14,1063,687,,,,,,
158,5311.0,,,,,,,,,,15,137,391,,,,,,,12,315,390,,,,,,,14,1063,687,,,,,,
159,5346.3,,,,,,,,,,15,138,391,,,,,,,12,315,390,,,,,,,14,1063,687,,,,,,
160,5378.0,,,,,,,,,,14,138,391,,,,,,,12,315,390,,,,,,,14,1063,687,,,,,,
161,5411.1,,,,,,,,,,14,138,391,,,,,,,12,315,390,,,,,,,14,1063,687,,,,,,
162,5447.0,,,,,,,,,,15,138,391,,,,,,,12,315,390,,,,,,,14,1063,687,,,,,,
163,5478.2,,,,,,,,,,14,138,390,,,,,,,13,315,390,,,,,,,14,1063,687,,,,,,
164,5514.3,,,,,,,,,,14,138,391,,,,,,,12,315,390,,,,,,,14,1063,687,,,,,,
165,5546.0,,,,,,,,,,14,138,391,,,,,,,12,315,389,,,,,,,14,1063,687,,,,,,
